date,home_team,away_team,country,country_full_home,country_full_away,rank_diff,point_diff,point_increase_home,point_increase_away,score_diff,home_won,lati_cn_home,long_cn_home,lati_cn_away,long_cn_away,neutral_0,neutral_1,rest_days_2.0,rest_days_3.0,rest_days_4.0,rest_days_5.0,rest_days_6.0,rest_days_7.0,rest_days_8.0,rest_days_9.0,rest_days_10.0,rest_days_11.0,rest_days_12.0,rest_days_13.0,rest_days_14.0
733507200,Turkey,England,Turkey,Turkey,England,0.6294774025258985,-0.08986286622479947,1.0777309474824108,1.8813706580971596,-2.0,-1,0.0,0.0,13.391754999999996,36.417622,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
733507200,Wales,Belgium,Wales,Wales,Belgium,0.19692728398949863,-0.03699208868763565,1.4127940810594715,1.6285280769500292,2.0,1,0.0,0.0,1.6268129999999985,8.253636,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
733852800,El Salvador,Mexico,El Salvador,El Salvador,Mexico,0.4298388862783293,-0.06012305386014481,0.9660432362900573,1.4479262332735074,1.0,1,0.0,0.0,9.840316,13.656254000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
733852800,Honduras,Canada,Honduras,Honduras,Canada,-0.26889592058816253,0.012574265253455428,1.1149601845465287,0.7977595960380298,0.0,0,0.0,0.0,40.930367,20.104866,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
734198400,Japan,Thailand,Japan,Japan,Thailand,-0.13580357642311652,0.002660994465237213,0.7426678139053502,0.5449170148908995,1.0,1,0.0,0.0,20.334792,37.260383,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
734284800,Qatar,Indonesia,Qatar,Qatar,Indonesia,-0.9177210983927618,0.04892292481025555,0.9288139992259394,0.21983369627316032,2.0,1,0.0,0.0,26.144101,62.737443000000006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
734457600,Canada,El Salvador,Canada,Canada,El Salvador,0.13038111190697566,-0.020469970707271953,0.8543555250977036,0.9061207022439427,2.0,1,0.0,0.0,42.336181,17.450241000000005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
734457600,Japan,Bangladesh,Japan,Japan,Bangladesh,-1.1007230716197005,0.05222734840632829,0.7426678139053502,0.00311148386133434,8.0,1,0.0,0.0,12.519830000000002,47.89659300000001,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
734457600,Mexico,Honduras,Mexico,Mexico,Honduras,-0.23562283454690103,0.025791959637746383,1.524481792251825,1.05060217718516,3.0,1,0.0,0.0,8.434502,16.310879,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
734630400,United Arab Emirates,Thailand,Japan,United Arab Emirates,Thailand,-0.2522593775675318,0.012574265253455428,0.8543555250977036,0.5449170148908995,1.0,1,12.780748000000004,84.40510600000002,20.334792,37.260383,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
734716800,Luxembourg,Russia,Luxembourg,Luxembourg,Russia,1.5943968977224823,-0.14934249095410873,0.295916969135936,1.7730095518912465,-4.0,-1,0.0,0.0,11.708737,99.189173,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
734716800,Lithuania,Albania,Lithuania,Lithuania,Albania,0.13038111190697566,-0.01716554711119922,0.3703754432641717,0.400435539949682,2.0,1,0.0,0.0,14.016106,3.712944,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
734716800,Romania,Cyprus,Romania,Romania,Cyprus,-1.000903813495916,0.09188043155920116,1.8223156887647678,0.617157752361508,1.0,1,0.0,0.0,10.816748000000004,8.463099,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
734716800,Denmark,Latvia,Denmark,Denmark,Latvia,-1.483363561094208,0.12822909111600128,1.8595449258288856,0.2559540650084646,2.0,1,0.0,0.0,0.6157150000000016,15.101404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
734716800,Austria,Bulgaria,Austria,Austria,Bulgaria,0.1470176549276064,-0.020469970707271953,1.3383356069312355,1.375685495802899,2.0,1,0.0,0.0,4.782347999999999,10.935758,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
734716800,Italy,Estonia,Italy,Italy,Estonia,-2.1488252819194384,0.16788217426887414,2.0456911111494747,0.00311148386133434,2.0,1,0.0,0.0,16.723332,12.446227,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
734803200,Egypt,Zimbabwe,France,Egypt,Zimbabwe,-0.5350806089182547,0.04892292481025555,1.5989402663800607,0.8700003335086385,0.0,0,19.407085,28.588749,65.243076,26.941108,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
734803200,United Arab Emirates,Bangladesh,Japan,United Arab Emirates,Bangladesh,-1.2171788727641157,0.062140619194546505,0.8543555250977036,0.00311148386133434,1.0,1,12.780748000000004,84.40510600000002,12.519830000000002,47.89659300000001,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
734889600,Qatar,Singapore,Qatar,Qatar,Singapore,-0.6016267810007776,0.035705230425964594,0.9288139992259394,0.36431517121437773,3.0,1,0.0,0.0,24.002743,52.635952,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
734976000,Malta,Switzerland,Malta,Malta,Switzerland,1.028754435021037,-0.11629825499338137,0.6309801027129966,1.7368891831559423,-2.0,-1,0.0,0.0,10.880691999999996,6.147903999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
735062400,Thailand,Bangladesh,Japan,Thailand,Bangladesh,-0.9509941844340234,0.039009654022037335,0.5937508656488787,0.00311148386133434,3.0,1,20.334792,37.260383,12.519830000000002,47.89659300000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
735062400,Morocco,Senegal,Morocco,Morocco,Senegal,-0.15244011944374727,0.005965418061309951,1.1149601845465287,0.8700003335086385,1.0,1,0.0,0.0,17.294301,7.359742000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
735062400,Mexico,El Salvador,Mexico,Mexico,El Salvador,-0.40198826475320854,0.039009654022037335,1.524481792251825,0.9061207022439427,2.0,1,0.0,0.0,9.840316,13.656254000000004,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
735062400,Japan,United Arab Emirates,Japan,Japan,United Arab Emirates,0.13038111190697566,-0.020469970707271953,0.7426678139053502,0.7977595960380298,2.0,1,0.0,0.0,12.780748000000004,84.40510600000002,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
735062400,Canada,Honduras,Canada,Canada,Honduras,0.2967465421132833,-0.03368766509156291,0.8543555250977036,1.05060217718516,2.0,1,0.0,0.0,40.930367,20.104866,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
735062400,Cameroon,Guinea,Cameroon,Cameroon,Guinea,-0.6681729530833007,0.05222734840632829,1.524481792251825,0.7616392273027254,2.0,1,0.0,0.0,2.5758649999999994,22.051367,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
735062400,Indonesia,Singapore,Qatar,Indonesia,Singapore,0.33001962815454483,-0.023774394303344694,0.25868773207181817,0.36431517121437773,-2.0,-1,26.144101,62.737443000000006,24.002743,52.635952,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
735580800,Indonesia,Qatar,Singapore,Indonesia,Qatar,0.9455717199178828,-0.07003632464836303,0.25868773207181817,0.8700003335086385,-3.0,-1,2.141358,10.10149100000001,24.002743,52.635952,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
735667200,Cyprus,Faroe Islands,Cyprus,Cyprus,Faroe Islands,-0.3520786356913163,0.015878688849528165,0.6682093397771144,0.3281948024790734,2.0,1,0.0,0.0,26.766222,40.341665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
735667200,Honduras,El Salvador,Honduras,Honduras,El Salvador,-0.15244011944374727,0.002660994465237213,1.1149601845465287,0.9061207022439427,2.0,1,0.0,0.0,1.4058139999999997,2.654624999999996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
735667200,Mexico,Canada,Mexico,Mexico,Canada,-0.5184440658976239,0.04892292481025555,1.524481792251825,0.7977595960380298,4.0,1,0.0,0.0,32.495865,3.793987000000001,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
735926400,Russia,Hungary,Russia,Russia,Hungary,-0.45189789381510076,0.04231407761811007,1.8595449258288856,1.195083652126377,3.0,1,0.0,0.0,14.361515999999996,85.815452,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
735926400,Thailand,Japan,United Arab Emirates,Thailand,Japan,0.16365419794823716,-0.023774394303344694,0.5937508656488787,0.6893984898321167,-1.0,-1,7.554043999999999,47.144723000000006,12.780748000000004,84.40510600000002,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
735926400,Spain,Northern Ireland,Spain,Spain,Northern Ireland,-0.45189789381510076,0.04892292481025555,1.747857214636532,1.0144818084498557,2.0,1,0.0,0.0,14.324033,2.74308,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
735926400,Portugal,Scotland,Portugal,Portugal,Scotland,0.1802907409688679,-0.02707881789941743,1.3383356069312355,1.4479262332735074,5.0,1,0.0,0.0,17.090827999999995,4.021853999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
735926400,Poland,San Marino,Poland,Poland,San Marino,-1.7495482494242995,0.12822909111600128,1.6361695034441786,0.039231852596638674,1.0,1,0.0,0.0,7.977077999999999,6.687359000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
735926400,Norway,Turkey,Norway,Norway,Turkey,-0.45189789381510076,0.04892292481025555,1.747857214636532,1.0144818084498557,2.0,1,0.0,0.0,21.508278999999995,26.774376,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
735926400,Republic of Ireland,Denmark,Republic of Ireland,Republic of Ireland,Denmark,-0.03598431829933195,-0.003947852726908264,1.9340033999571213,1.7730095518912465,0.0,0,0.0,0.0,2.8510100000000023,17.745675,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
735926400,France,Sweden,France,France,Sweden,0.26347345607202177,-0.04360093587978112,1.6361695034441786,1.9174910268324639,1.0,1,0.0,0.0,13.900523,16.429752,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
735926400,England,Netherlands,England,England,Netherlands,-0.019347775278701185,-0.007252276322981002,1.9712326370212392,1.8452502893618554,0.0,0,0.0,0.0,0.2228670000000008,6.465566,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
735926400,Bulgaria,Finland,Bulgaria,Bulgaria,Finland,-0.2855324636087933,0.022487536041673643,1.4500233181235893,1.0144818084498557,2.0,1,0.0,0.0,19.190227,0.262321,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
736099200,Bangladesh,Japan,United Arab Emirates,Bangladesh,Japan,1.1285736931448214,-0.07334074824443576,0.035312309687111056,0.6893984898321167,-3.0,-1,0.2609180000000002,36.508513,12.780748000000004,84.40510600000002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
736099200,Singapore,Qatar,Singapore,Singapore,Qatar,0.6294774025258985,-0.05681863026407208,0.40760468032828956,0.8700003335086385,1.0,1,0.0,0.0,24.002743,52.635952,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
736099200,United Arab Emirates,Thailand,United Arab Emirates,United Arab Emirates,Thailand,-0.2522593775675318,0.012574265253455428,0.8543555250977036,0.5449170148908995,1.0,1,0.0,0.0,7.554043999999999,47.144723000000006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
736185600,Switzerland,Italy,Switzerland,Switzerland,Italy,0.1802907409688679,-0.03038324149549017,1.8223156887647678,1.953611395567768,1.0,1,0.0,0.0,4.946247999999997,4.339867999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
736185600,Malaysia,Kuwait,Malaysia,Malaysia,Kuwait,0.34665617117517555,-0.03699208868763565,0.40760468032828956,0.6532781210968124,0.0,0,0.0,0.0,25.101176,54.49399999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
736272000,El Salvador,Canada,El Salvador,El Salvador,Canada,-0.10253049038185495,-0.000643429130835525,0.9660432362900573,0.7977595960380298,-1.0,-1,0.0,0.0,42.336181,17.450241000000005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
736272000,Guinea,Zimbabwe,Guinea,Guinea,Zimbabwe,0.16365419794823716,-0.020469970707271953,0.8171262880335859,0.8700003335086385,3.0,1,0.0,0.0,28.961025,38.851502,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
736272000,Honduras,Mexico,Honduras,Honduras,Mexico,0.26347345607202177,-0.04690535947585386,1.1149601845465287,1.4479262332735074,-3.0,-1,0.0,0.0,8.434502,16.310879,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
736272000,Singapore,Indonesia,Singapore,Singapore,Indonesia,-0.30216900662942403,0.002660994465237213,0.40760468032828956,0.21983369627316032,1.0,1,0.0,0.0,2.141358,10.10149100000001,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
