date,home_team,away_team,country,country_full_home,country_full_away,neutral,rank_diff,point_diff,point_increase_home,point_increase_away,score_diff,home_won,lati_cn_home,long_cn_home,lati_cn_away,long_cn_away,rest_days
2021-09-05,Rwanda,Kenya,Rwanda,Rwanda,Kenya,0,23.0,-71.01999999999998,10.549999999999956,0.0,0.0,0,0.0,0.0,1.916719,8.032305000000001,14.0
2021-09-05,Gabon,Egypt,Gabon,Gabon,Egypt,0,39.0,-154.5300000000002,0.0,0.0,0.0,0,0.0,0.0,27.624242,19.193054,14.0
2021-09-05,Togo,Namibia,Togo,Togo,Namibia,0,24.0,-66.75,1.4799999999997908,3.929999999999836,-1.0,-1,0.0,0.0,31.577183,17.665628,14.0
2021-09-05,Kosovo,Greece,Kosovo,Kosovo,Greece,0,67.0,-268.02,7.289999999999964,8.339999999999918,0.0,0,0.0,0.0,3.528427999999998,0.9213349999999992,14.0
2021-09-05,Spain,Georgia,Spain,Spain,Georgia,0,-84.0,416.3800000000001,32.309999999999945,4.5499999999999545,4.0,1,0.0,0.0,1.8517399999999995,47.106112,14.0
2021-09-05,Bulgaria,Lithuania,Bulgaria,Bulgaria,Lithuania,0,-59.0,238.27,-4.2000000000000455,-6.279999999999973,1.0,1,0.0,0.0,12.435555,1.6045550000000013,14.0
2021-09-05,Switzerland,Italy,Switzerland,Switzerland,Italy,0,9.0,-123.30000000000018,15.159999999999854,102.61000000000011,0.0,0,0.0,0.0,4.946247999999997,4.339867999999999,14.0
2021-09-05,Belarus,Wales,Russia,Belarus,Wales,1,70.0,-296.54,-6.039999999999964,-3.0699999999999363,-1.0,-1,7.814202999999999,77.36536699999999,9.39331,109.102456,14.0
2021-09-05,Belgium,Czech Republic,Belgium,Belgium,Czech Republic,0,-30.0,329.6899999999998,38.95999999999981,33.840000000000146,3.0,1,0.0,0.0,0.6863949999999974,11.003026000000002,14.0
2021-09-05,England,Andorra,England,England,Andorra,0,-152.0,721.1899999999998,66.04999999999995,-3.259999999999991,4.0,1,0.0,0.0,9.809255,2.775854,14.0
2021-09-05,Albania,Hungary,Albania,Albania,Hungary,0,32.0,-114.52999999999996,-2.259999999999991,5.6099999999999,1.0,1,0.0,0.0,6.0091620000000034,0.6650269999999985,14.0
2021-09-05,San Marino,Poland,San Marino,San Marino,Poland,0,182.0,-713.84,-2.2800000000000864,-33.59999999999991,-6.0,-1,0.0,0.0,7.977077999999999,6.687359000000001,14.0
2021-09-05,Iceland,North Macedonia,Iceland,Iceland,North Macedonia,0,-19.0,75.55999999999995,2.490000000000009,-31.809999999999945,0.0,0,0.0,0.0,23.35445099999999,40.766135000000006,3.0
2021-09-05,Germany,Armenia,Germany,Germany,Armenia,0,-72.0,339.6199999999999,4.170000000000073,0.3900000000001,6.0,1,0.0,0.0,11.096592,34.586663,14.0
2021-09-05,Romania,Liechtenstein,Romania,Romania,Liechtenstein,0,-144.0,532.0400000000001,-9.529999999999973,-3.3899999999999864,2.0,1,0.0,0.0,1.2228389999999931,15.411387,14.0
2021-09-05,Ecuador,Chile,Ecuador,Ecuador,Chile,0,35.0,-152.54999999999995,-7.75,-11.710000000000036,0.0,0,0.0,0.0,33.843908,6.640437000000006,3.0
2021-09-05,Paraguay,Colombia,Paraguay,Paraguay,Colombia,0,18.0,-134.18000000000006,7.470000000000027,17.00999999999999,0.0,0,0.0,0.0,28.013371,15.853500999999994,14.0
2021-09-05,Uruguay,Bolivia,Uruguay,Uruguay,Bolivia,0,-69.0,348.69000000000005,-4.449999999999818,-14.169999999999844,2.0,1,0.0,0.0,16.232625,7.822817999999998,14.0
2021-09-05,Peru,Venezuela,Peru,Peru,Venezuela,0,-18.0,79.86000000000013,31.279999999999973,-37.41000000000008,1.0,1,0.0,0.0,15.613717,8.425421999999998,3.0
2021-09-05,Costa Rica,Mexico,Costa Rica,Costa Rica,Mexico,0,35.0,-208.5,26.389999999999876,28.730000000000015,-1.0,-1,0.0,0.0,13.885584,18.799356000000003,14.0
2021-09-05,El Salvador,Honduras,El Salvador,El Salvador,Honduras,0,1.0,-2.3599999999999,34.190000000000055,16.579999999999927,0.0,0,0.0,0.0,1.4058139999999997,2.654624999999996,14.0
2021-09-05,Jamaica,Panama,Jamaica,Jamaica,Panama,0,-24.0,88.21000000000004,-9.590000000000146,12.879999999999882,-3.0,-1,0.0,0.0,9.571599999999998,3.484619000000009,14.0
2021-09-06,Djibouti,Niger,Morocco,Djibouti,Niger,1,65.0,-233.92999999999995,3.4600000000000364,-9.610000000000127,-2.0,-1,19.966564,49.682895,14.183913,15.174286,14.0
2021-09-06,Liberia,Central African Republic,Cameroon,Liberia,Central African Republic,1,27.0,-97.11999999999988,2.680000000000064,-10.550000000000182,1.0,1,0.9416670000000008,21.784221,0.7586110000000001,8.584722000000001,14.0
2021-09-06,Uganda,Mali,Uganda,Uganda,Mali,0,24.0,-110.5,-4.619999999999891,-8.299999999999955,0.0,0,0.0,0.0,16.197359000000002,36.286441,14.0
2021-09-06,South Africa,Ghana,South Africa,South Africa,Ghana,0,21.0,-82.83999999999992,12.129999999999882,-4.650000000000091,1.0,1,0.0,0.0,38.506009,23.9607,14.0
2021-09-07,Burkina Faso,Algeria,Morocco,Burkina Faso,Algeria,1,32.0,-114.8900000000001,-9.040000000000193,12.059999999999944,0.0,0,19.553369,5.531027,3.757816000000002,8.752246,14.0
2021-09-07,Zambia,Tunisia,Zambia,Zambia,Tunisia,0,59.0,-239.15999999999983,-4.009999999999991,2.4199999999998454,-2.0,-1,0.0,0.0,47.020814,18.311833,14.0
2021-09-07,Equatorial Guinea,Mauritania,Equatorial Guinea,Equatorial Guinea,Mauritania,0,32.0,-121.94000000000004,0.0,2.380000000000109,1.0,1,0.0,0.0,19.357089,21.20873,14.0
2021-09-07,Malawi,Mozambique,South Africa,Malawi,Mozambique,1,5.0,-12.88000000000011,-8.8900000000001,4.830000000000155,1.0,1,17.305174,11.364019,11.893787,12.592056,14.0
2021-09-07,Angola,Libya,Angola,Angola,Libya,0,4.0,-11.789999999999964,0.0,-8.589999999999918,-1.0,-1,0.0,0.0,37.537792,0.6455559999999991,14.0
2021-09-07,Ethiopia,Zimbabwe,Ethiopia,Ethiopia,Zimbabwe,0,29.0,-92.47000000000004,0.0,-3.619999999999891,1.0,1,0.0,0.0,28.160438,11.334816000000004,14.0
2021-09-07,Congo,Senegal,Congo,Congo,Senegal,0,72.0,-289.5,0.0,2.930000000000064,-2.0,-1,0.0,0.0,14.725422,30.280021,14.0
2021-09-07,Sudan,Guinea-Bissau,Sudan,Sudan,Guinea-Bissau,0,12.0,-23.320000000000164,-1.2700000000002092,0.0,-2.0,-1,0.0,0.0,1.0590580000000005,45.398049,14.0
2021-09-07,Tanzania,Madagascar,Tanzania,Tanzania,Madagascar,0,38.0,-144.48000000000002,5.710000000000036,0.0,1.0,1,0.0,0.0,12.397918999999998,11.980285000000002,14.0
2021-09-07,Syria,United Arab Emirates,Jordan,Syria,United Arab Emirates,1,12.0,-59.54999999999996,-1.3699999999998909,32.13999999999987,0.0,0,4.216911000000003,2.758400999999999,7.161088,17.609403999999998,14.0
2021-09-07,China PR,Japan,Qatar,China PR,Japan,1,47.0,-176.76999999999998,29.720000000000027,20.110000000000127,-1.0,-1,10.506834,53.011513,10.849998000000005,87.06904,14.0
2021-09-07,Vietnam,Australia,Vietnam,Vietnam,Australia,0,57.0,-216.36000000000013,2.789999999999964,19.720000000000027,-1.0,-1,0.0,0.0,39.332722,25.497937000000007,14.0
2021-09-07,Oman,Saudi Arabia,Oman,Oman,Saudi Arabia,0,18.0,-81.01999999999998,3.5,21.639999999999876,-1.0,-1,0.0,0.0,2.3733590000000007,10.844093,14.0
2021-09-07,Republic of Ireland,Serbia,Republic of Ireland,Republic of Ireland,Serbia,0,18.0,-77.75,2.2200000000000277,-5.710000000000036,0.0,0,0.0,0.0,9.396389,29.249749,3.0
2021-09-07,Azerbaijan,Portugal,Azerbaijan,Azerbaijan,Portugal,0,104.0,-495.07,-2.089999999999918,-4.6099999999999,-3.0,-1,0.0,0.0,0.7432329999999965,55.801381,14.0
2021-09-07,Bosnia and Herzegovina,Kazakhstan,Bosnia and Herzegovina,Bosnia and Herzegovina,Kazakhstan,0,-66.0,257.15999999999985,-3.2999999999999545,-2.939999999999827,0.0,0,0.0,0.0,4.103687000000001,49.244608,14.0
2021-09-07,France,Finland,France,France,Finland,0,-53.0,357.8499999999999,4.470000000000027,-6.899999999999864,2.0,1,0.0,0.0,15.696472,23.534402,6.0
2021-09-07,Faroe Islands,Moldova,Faroe Islands,Faroe Islands,Moldova,0,-61.0,211.2800000000001,-0.0199999999999818,5.990000000000009,1.0,1,0.0,0.0,14.481004,35.281691,3.0
2021-09-07,Austria,Scotland,Austria,Austria,Scotland,0,-26.0,110.34999999999992,11.699999999999818,-16.660000000000082,-1.0,-1,0.0,0.0,8.974469,18.752672,14.0
2021-09-07,Denmark,Israel,Denmark,Denmark,Israel,0,-70.0,354.05999999999995,10.730000000000018,4.860000000000127,5.0,1,0.0,0.0,25.217869,25.349827000000005,6.0
2021-09-07,Montenegro,Latvia,Montenegro,Montenegro,Latvia,0,-69.0,279.46000000000004,-5.460000000000036,1.9099999999998545,0.0,0,0.0,0.0,14.170957,5.228799000000002,14.0
2021-09-07,Netherlands,Turkey,Netherlands,Netherlands,Turkey,0,-27.0,173.56999999999994,39.440000000000055,-41.13999999999987,5.0,1,0.0,0.0,13.168887999999995,29.952056,3.0
2021-09-07,Norway,Gibraltar,Norway,Norway,Gibraltar,0,-151.0,569.8499999999999,-2.2200000000000277,0.1100000000000136,4.0,1,0.0,0.0,24.334283,13.81432,6.0
2021-09-07,Croatia,Slovenia,Croatia,Croatia,Slovenia,0,-48.0,223.1099999999999,-11.3900000000001,1.3699999999998909,3.0,1,0.0,0.0,1.0512409999999974,0.2045369999999984,14.0
2021-09-07,Slovakia,Cyprus,Slovakia,Slovakia,Cyprus,0,-61.0,232.1000000000001,-7.839999999999918,-5.480000000000018,2.0,1,0.0,0.0,13.542613000000005,13.730835,3.0
2021-09-07,Russia,Malta,Russia,Russia,Malta,0,-136.0,510.24,-0.4100000000000818,-3.8899999999999855,2.0,1,0.0,0.0,25.586513999999998,90.94334,6.0
2021-09-08,Kosovo,Spain,Kosovo,Kosovo,Spain,0,108.0,-521.4200000000001,7.289999999999964,32.309999999999945,-2.0,-1,0.0,0.0,2.138968999999996,24.652197,3.0
2021-09-08,Greece,Sweden,Greece,Greece,Sweden,0,31.0,-179.75,8.339999999999918,36.98000000000002,1.0,1,0.0,0.0,21.053953,3.1808109999999985,14.0
2021-09-08,Northern Ireland,Switzerland,Northern Ireland,Northern Ireland,Switzerland,0,37.0,-199.07999999999996,-3.450000000000045,15.159999999999854,0.0,0,0.0,0.0,7.969512000000002,14.719812,14.0
2021-09-08,Italy,Lithuania,Italy,Italy,Lithuania,0,-129.0,648.1100000000001,102.61000000000011,-6.279999999999973,5.0,1,0.0,0.0,13.297497999999996,11.313895,6.0
2021-09-08,Wales,Estonia,Wales,Wales,Estonia,0,-91.0,396.3999999999999,-3.0699999999999363,9.310000000000173,0.0,0,0.0,0.0,6.464572000000004,28.797307,14.0
2021-09-08,Belarus,Belgium,Russia,Belarus,Belgium,1,88.0,-551.5899999999999,-6.039999999999964,38.95999999999981,-1.0,-1,7.814202999999999,77.36536699999999,11.020122999999998,100.84882,3.0
2021-09-08,Albania,San Marino,Albania,Albania,San Marino,0,-140.0,557.4,-2.259999999999991,-2.2800000000000864,5.0,1,0.0,0.0,2.789028000000002,7.710553999999998,3.0
2021-09-08,Hungary,Andorra,Hungary,Hungary,Andorra,0,-119.0,442.7199999999998,5.6099999999999,-3.259999999999991,1.0,1,0.0,0.0,4.616249000000003,17.90175,6.0
2021-09-08,Poland,England,Poland,Poland,England,0,23.0,-236.55999999999997,-33.59999999999991,66.04999999999995,0.0,0,0.0,0.0,0.4360619999999997,20.319436,6.0
2021-09-08,Iceland,Germany,Iceland,Iceland,Germany,0,37.0,-194.80999999999997,2.490000000000009,4.170000000000073,-4.0,-1,0.0,0.0,13.79735999999999,29.472361,3.0
2021-09-08,Armenia,Liechtenstein,Armenia,Armenia,Liechtenstein,0,-101.0,366.0100000000001,0.3900000000001,-3.3899999999999864,0.0,0,0.0,0.0,7.096900999999996,35.482816,14.0
2021-09-08,North Macedonia,Romania,North Macedonia,North Macedonia,Romania,0,27.0,-96.77999999999996,-31.809999999999945,-9.529999999999973,0.0,0,0.0,0.0,4.334561000000001,3.2214600000000004,6.0
2021-09-08,Costa Rica,Jamaica,Costa Rica,Costa Rica,Jamaica,0,-6.0,26.730000000000015,26.389999999999876,-9.590000000000146,0.0,0,0.0,0.0,8.360663999999998,6.455920000000006,3.0
2021-09-08,Panama,Mexico,Panama,Panama,Mexico,0,65.0,-323.44000000000005,12.879999999999882,28.730000000000015,0.0,0,0.0,0.0,15.09652,21.770657,6.0
2021-09-08,Canada,El Salvador,Canada,Canada,El Salvador,0,-5.0,23.919999999999845,58.78999999999997,34.190000000000055,3.0,1,0.0,0.0,42.336181,17.450241000000005,6.0
2021-09-09,Colombia,Chile,Colombia,Colombia,Chile,0,-5.0,59.86000000000013,17.00999999999999,-11.710000000000036,2.0,1,0.0,0.0,40.246015,2.754363999999996,14.0
2021-09-09,Paraguay,Venezuela,Paraguay,Paraguay,Venezuela,0,-7.0,20.19000000000005,7.470000000000027,-37.41000000000008,1.0,1,0.0,0.0,29.866253,8.145898000000003,4.0
2021-09-09,Uruguay,Ecuador,Uruguay,Uruguay,Ecuador,0,-42.0,229.3700000000001,-4.449999999999818,-7.75,1.0,1,0.0,0.0,30.69154,22.417571,4.0
2021-09-09,Argentina,Bolivia,Argentina,Argentina,Bolivia,0,-76.0,428.49,72.48000000000002,-14.169999999999844,3.0,1,0.0,0.0,22.125943,0.0280190000000004,14.0
2021-09-09,Brazil,Peru,Brazil,Brazil,Peru,0,-20.0,254.51,55.01999999999998,31.279999999999973,2.0,1,0.0,0.0,5.045037000000001,23.089872,14.0
2021-10-06,Sudan,Guinea,Morocco,Sudan,Guinea,1,51.0,-195.17999999999984,-16.95999999999981,-3.7000000000000455,0.0,0,18.928895,37.310256,21.846115,2.604025,14.0
2021-10-06,Morocco,Guinea-Bissau,Morocco,Morocco,Guinea-Bissau,0,-72.0,306.6200000000001,5.339999999999918,15.419999999999844,5.0,1,0.0,0.0,19.987953,8.087793,14.0
2021-10-07,Iraq,Lebanon,Qatar,Iraq,Lebanon,1,-25.0,115.22000000000004,-5.680000000000064,-4.370000000000118,0.0,0,7.868365000000001,7.504593,8.499894999999999,15.321599,14.0
2021-10-07,Saudi Arabia,Japan,Saudi Arabia,Saudi Arabia,Japan,0,30.0,-114.12000000000012,20.309999999999945,-8.990000000000009,1.0,1,0.0,0.0,12.318882000000002,93.173762,14.0
2021-10-07,China PR,Vietnam,United Arab Emirates,China PR,Vietnam,1,-20.0,90.43000000000006,-18.16000000000008,-16.75999999999999,1.0,1,12.437584,50.347579,9.365752,54.429381,14.0
2021-10-07,Australia,Oman,Qatar,Australia,Oman,1,-46.0,182.17000000000007,16.779999999999973,6.809999999999945,2.0,1,50.629224,82.591252,3.842243,4.7393709999999984,14.0
2021-10-07,Honduras,Costa Rica,Honduras,Honduras,Costa Rica,0,19.0,-66.68000000000006,-6.180000000000064,-11.5,0.0,0,0.0,0.0,5.451082,2.488477000000003,14.0
2021-10-07,El Salvador,Panama,El Salvador,El Salvador,Panama,0,-3.0,10.960000000000036,-5.7000000000000455,23.920000000000076,1.0,1,0.0,0.0,5.256204,8.114402999999996,14.0
2021-10-07,Mexico,Canada,Mexico,Mexico,Canada,0,-42.0,249.96000000000004,7.900000000000091,16.88000000000011,0.0,0,0.0,0.0,32.495865,3.793987000000001,14.0
2021-10-07,Equatorial Guinea,Zambia,Equatorial Guinea,Equatorial Guinea,Zambia,0,46.0,-164.07000000000016,10.919999999999844,4.0499999999999545,2.0,1,0.0,0.0,14.784698,17.581437,14.0
2021-10-07,Tunisia,Mauritania,Tunisia,Tunisia,Mauritania,0,-79.0,326.27,11.569999999999936,-26.54000000000019,3.0,1,0.0,0.0,12.879026999999995,20.478334,14.0
2021-10-07,Nigeria,Central African Republic,Nigeria,Nigeria,Central African Republic,0,-90.0,356.1199999999999,12.789999999999964,-10.839999999999918,-1.0,-1,0.0,0.0,2.4708879999999995,12.264167000000002,14.0
2021-10-07,Rwanda,Uganda,Rwanda,Rwanda,Uganda,0,42.0,-150.48000000000002,-4.870000000000118,-2.290000000000191,-1.0,-1,0.0,0.0,3.313611,2.4163870000000003,14.0
2021-10-07,Mali,Kenya,Morocco,Mali,Kenya,1,-41.0,191.4000000000001,3.8799999999998818,-0.1400000000001,5.0,1,14.22101,3.096454,31.815261,44.998813,14.0
2021-10-07,Tanzania,Benin,Tanzania,Tanzania,Benin,0,50.0,-175.44000000000003,21.6099999999999,13.419999999999844,-1.0,-1,0.0,0.0,15.676718,32.572987999999995,14.0
2021-10-07,Ecuador,Bolivia,Ecuador,Ecuador,Bolivia,0,-31.0,131.43999999999983,9.829999999999927,-2.289999999999964,3.0,1,0.0,0.0,14.458915,14.594753000000004,14.0
2021-10-07,Venezuela,Brazil,Venezuela,Venezuela,Brazil,0,47.0,-377.5899999999999,-29.15999999999985,14.059999999999944,-2.0,-1,0.0,0.0,20.658754,14.664450000000002,14.0
2021-10-07,Paraguay,Argentina,Paraguay,Paraguay,Argentina,0,29.0,-241.0,0.8199999999999363,10.879999999999882,0.0,0,0.0,0.0,14.973594000000002,5.172840000000001,14.0
2021-10-07,Peru,Chile,Peru,Peru,Chile,0,-2.0,12.25,5.619999999999891,-21.279999999999973,2.0,1,0.0,0.0,26.485180000000003,3.472183000000001,14.0
2021-10-07,Uruguay,Colombia,Uruguay,Uruguay,Colombia,0,-4.0,27.019999999999985,10.789999999999964,0.7300000000000182,0.0,0,0.0,0.0,37.093647,18.531497999999992,14.0
2021-10-08,Czech Republic,Wales,Czech Republic,Czech Republic,Wales,0,12.0,-68.80999999999995,2.1299999999998818,-3.7000000000000455,0.0,0,0.0,0.0,2.313207999999996,19.256662,14.0
2021-10-08,Estonia,Belarus,Estonia,Estonia,Belarus,0,21.0,-80.36999999999989,3.5499999999999545,-15.940000000000056,2.0,1,0.0,0.0,4.885465000000004,2.939782000000001,14.0
2021-10-08,Gibraltar,Montenegro,Gibraltar,Gibraltar,Montenegro,0,126.0,-485.1299999999999,-12.569999999999936,-10.200000000000044,-3.0,-1,0.0,0.0,6.570937000000001,24.719764,14.0
2021-10-08,Latvia,Netherlands,Latvia,Latvia,Netherlands,0,124.0,-555.75,8.88000000000011,10.720000000000027,-1.0,-1,0.0,0.0,4.747002000000002,19.311923,14.0
2021-10-08,Turkey,Norway,Turkey,Turkey,Norway,0,2.0,-6.319999999999936,-8.470000000000027,11.6400000000001,0.0,0,0.0,0.0,21.508278999999995,26.774376,14.0
2021-10-08,Malta,Slovenia,Malta,Malta,Slovenia,0,107.0,-407.30000000000007,11.159999999999968,-0.7899999999999636,-4.0,-1,0.0,0.0,10.213744999999996,0.6200470000000013,14.0
2021-10-08,Cyprus,Croatia,Cyprus,Cyprus,Croatia,0,86.0,-405.5999999999999,-32.649999999999864,13.8900000000001,-3.0,-1,0.0,0.0,9.973587000000002,18.229859,14.0
2021-10-08,Russia,Slovakia,Russia,Russia,Slovakia,0,-1.0,12.840000000000146,13.190000000000056,-4.810000000000173,1.0,1,0.0,0.0,12.854983999999996,85.619732,14.0
2021-10-08,Iceland,Armenia,Iceland,Iceland,Armenia,0,-29.0,134.91999999999985,-21.16000000000008,-11.269999999999982,0.0,0,0.0,0.0,24.89395199999999,64.05902400000001,14.0
2021-10-08,Germany,Romania,Germany,Germany,Romania,0,-28.0,176.0,14.509999999999993,12.099999999999907,1.0,1,0.0,0.0,5.222529999999999,14.515234,14.0
2021-10-08,Liechtenstein,North Macedonia,Liechtenstein,Liechtenstein,North Macedonia,0,114.0,-434.53,3.2800000000000864,2.5499999999999545,-4.0,-1,0.0,0.0,5.557399999999994,12.189927,14.0
2021-10-08,Algeria,Niger,Algeria,Algeria,Niger,0,-89.0,342.4499999999998,-0.1300000000001091,-0.1299999999998817,5.0,1,0.0,0.0,10.426097,6.42204,14.0
2021-10-08,Djibouti,Burkina Faso,Morocco,Djibouti,Burkina Faso,1,123.0,-481.2499999999999,-9.799999999999956,9.960000000000036,-4.0,-1,19.966564,49.682895,19.553369,5.531027,14.0
2021-10-08,Cameroon,Mozambique,Cameroon,Cameroon,Mozambique,0,-58.0,245.8700000000001,-6.190000000000055,-7.790000000000191,2.0,1,0.0,0.0,26.035417,23.17484,14.0
2021-10-08,Angola,Gabon,Angola,Angola,Gabon,0,41.0,-148.49,-17.76000000000022,-11.490000000000007,2.0,1,0.0,0.0,10.399003,6.264443,14.0
2021-10-08,Egypt,Libya,Egypt,Egypt,Libya,0,-62.0,259.67999999999984,1.9899999999997815,27.269999999999985,1.0,1,0.0,0.0,0.4854529999999997,13.574167,14.0
2021-10-09,Azerbaijan,Republic of Ireland,Azerbaijan,Azerbaijan,Republic of Ireland,0,67.0,-260.24,-7.980000000000018,-10.740000000000007,-3.0,-1,0.0,0.0,13.269804999999998,55.820817,14.0
2021-10-09,Luxembourg,Serbia,Luxembourg,Luxembourg,Serbia,0,66.0,-271.4200000000001,5.960000000000036,8.779999999999973,-1.0,-1,0.0,0.0,5.798752,14.876276,14.0
2021-10-09,Sweden,Kosovo,Sweden,Sweden,Kosovo,0,-91.0,429.75,-0.7599999999999909,17.25999999999999,3.0,1,0.0,0.0,17.525525000000002,2.259476,14.0
2021-10-09,Georgia,Greece,Georgia,Georgia,Greece,0,50.0,-194.56000000000017,-23.19000000000005,8.3900000000001,-2.0,-1,0.0,0.0,3.2411990000000017,21.532580000000003,14.0
2021-10-09,Lithuania,Bulgaria,Lithuania,Lithuania,Bulgaria,0,67.0,-271.73,-14.3599999999999,19.100000000000136,2.0,1,0.0,0.0,12.435555,1.6045550000000013,14.0
2021-10-09,Switzerland,Northern Ireland,Switzerland,Switzerland,Northern Ireland,0,-32.0,187.67000000000007,1.360000000000127,12.769999999999982,2.0,1,0.0,0.0,7.969512000000002,14.719812,14.0
2021-10-09,Finland,Ukraine,Finland,Finland,Ukraine,0,28.0,-113.14999999999986,3.0,-2.630000000000109,-1.0,-1,0.0,0.0,13.544677,5.417428999999999,14.0
2021-10-09,Kazakhstan,Bosnia and Herzegovina,Kazakhstan,Kazakhstan,Bosnia and Herzegovina,0,63.0,-254.1199999999999,6.769999999999982,3.730000000000018,-2.0,-1,0.0,0.0,4.103687000000001,49.244608,14.0
2021-10-09,Scotland,Israel,Scotland,Scotland,Israel,0,-35.0,125.31000000000016,10.870000000000118,22.1099999999999,1.0,1,0.0,0.0,25.444649,39.05421200000001,14.0
2021-10-09,Faroe Islands,Austria,Faroe Islands,Faroe Islands,Austria,0,85.0,-344.42999999999984,-5.039999999999964,-30.299999999999955,-2.0,-1,0.0,0.0,14.376404,21.461878,14.0
2021-10-09,Moldova,Denmark,Moldova,Moldova,Denmark,0,170.0,-718.19,-13.850000000000025,16.210000000000036,-4.0,-1,0.0,0.0,8.852288999999999,18.8681,14.0
2021-10-09,Andorra,England,Andorra,Andorra,England,0,153.0,-722.1700000000001,1.6299999999998818,2.6100000000001278,-5.0,-1,0.0,0.0,9.809255,2.775854,14.0
2021-10-09,Hungary,Albania,Hungary,Hungary,Albania,0,-26.0,88.20000000000005,-17.429999999999836,8.900000000000091,-1.0,-1,0.0,0.0,6.0091620000000034,0.6650269999999985,14.0
2021-10-09,Poland,San Marino,Poland,Poland,San Marino,0,-186.0,740.65,15.549999999999956,-11.259999999999993,5.0,1,0.0,0.0,7.977077999999999,6.687359000000001,14.0
2021-10-09,Ethiopia,South Africa,Ethiopia,Ethiopia,South Africa,0,61.0,-255.8599999999999,13.329999999999927,10.829999999999927,-2.0,-1,0.0,0.0,39.704482,17.552167000000004,14.0
2021-10-09,Ghana,Zimbabwe,Ghana,Ghana,Zimbabwe,0,-60.0,250.38999999999987,-9.309999999999944,-10.970000000000027,2.0,1,0.0,0.0,26.961965,30.178051,14.0
2021-10-09,Togo,Congo,Togo,Togo,Congo,0,44.0,-156.8599999999999,-14.669999999999844,-8.070000000000164,0.0,0,0.0,0.0,8.847564,15.002877,14.0
2021-10-09,Senegal,Namibia,Senegal,Senegal,Namibia,0,-86.0,370.25,9.989999999999782,12.75,3.0,1,0.0,0.0,37.455041,32.942772000000005,14.0
2021-10-09,Guinea,Sudan,Morocco,Guinea,Sudan,1,-51.0,195.17999999999984,-3.7000000000000455,-16.95999999999981,0.0,0,21.846115,2.604025,18.928895,37.310256,14.0
2021-10-09,Morocco,Guinea-Bissau,Morocco,Morocco,Guinea-Bissau,0,-72.0,306.6200000000001,5.339999999999918,15.419999999999844,3.0,1,0.0,0.0,19.987953,8.087793,3.0
2021-10-10,Costa Rica,El Salvador,Costa Rica,Costa Rica,El Salvador,0,-21.0,68.55999999999995,-11.5,-5.7000000000000455,1.0,1,0.0,0.0,4.045268,5.143101999999999,14.0
2021-10-10,Jamaica,Canada,Jamaica,Jamaica,Canada,0,8.0,-13.839999999999918,-20.669999999999845,16.88000000000011,0.0,0,0.0,0.0,38.020785,29.04926300000001,14.0
2021-10-10,Mexico,Honduras,Mexico,Mexico,Honduras,0,-54.0,294.5800000000001,7.900000000000091,-6.180000000000064,3.0,1,0.0,0.0,8.434502,16.310879,3.0
2021-10-10,Zambia,Equatorial Guinea,Zambia,Zambia,Equatorial Guinea,0,-46.0,164.07000000000016,4.0499999999999545,10.919999999999844,0.0,0,0.0,0.0,14.784698,17.581437,14.0
2021-10-10,Mauritania,Tunisia,Mauritania,Mauritania,Tunisia,0,79.0,-326.27,-26.54000000000019,11.569999999999936,0.0,0,0.0,0.0,12.879026999999995,20.478334,14.0
2021-10-10,Central African Republic,Nigeria,Cameroon,Central African Republic,Nigeria,1,90.0,-356.1199999999999,-10.839999999999918,12.789999999999964,-2.0,-1,0.7586110000000001,8.584722000000001,1.7122769999999994,3.679445000000001,14.0
2021-10-10,Kenya,Mali,Kenya,Kenya,Mali,0,41.0,-191.4000000000001,-0.1400000000001,3.8799999999998818,-1.0,-1,0.0,0.0,17.594251,41.902359,14.0
2021-10-10,Uganda,Rwanda,Uganda,Uganda,Rwanda,0,-42.0,150.48000000000002,-2.290000000000191,-4.870000000000118,1.0,1,0.0,0.0,3.313611,2.4163870000000003,14.0
2021-10-10,Benin,Tanzania,Benin,Benin,Tanzania,0,-50.0,175.44000000000003,13.419999999999844,21.6099999999999,-1.0,-1,0.0,0.0,15.676718,32.572987999999995,14.0
2021-10-10,Bolivia,Peru,Bolivia,Bolivia,Peru,0,62.0,-265.1299999999999,-2.289999999999964,5.619999999999891,1.0,1,0.0,0.0,7.100187000000002,11.426499,14.0
2021-10-10,Colombia,Brazil,Colombia,Colombia,Brazil,0,14.0,-193.32999999999996,0.7300000000000182,14.059999999999944,0.0,0,0.0,0.0,18.805872,22.372052999999998,14.0
2021-10-10,Venezuela,Ecuador,Venezuela,Venezuela,Ecuador,0,-3.0,19.050000000000185,-29.15999999999985,9.829999999999927,1.0,1,0.0,0.0,8.254989,11.593676000000002,3.0
2021-10-10,Argentina,Uruguay,Argentina,Argentina,Uruguay,0,-6.0,79.88999999999987,10.879999999999882,10.789999999999964,3.0,1,0.0,0.0,5.893318000000001,7.8508369999999985,14.0
2021-10-10,Chile,Paraguay,Chile,Chile,Paraguay,0,-12.0,52.22000000000003,-21.279999999999973,0.8199999999999363,2.0,1,0.0,0.0,12.232644000000004,13.099137,14.0
